org_name,count,status,routed_to
California Conference of Machinists California Teamsters,1,already_routed,conjoined_text_mapping_to_orgs.csv
"California Conference of Machinists: California Labor Federation, California Nurses Association",1,already_routed,conjoined_text_mapping_to_orgs.csv
California Conference of Mason Contractor Association,1,in_crosswalk,
California Conference of Mechanics,1,in_crosswalk,
California Conference of Mechanists,1,in_crosswalk,
"California Conference of Plumbing, Heating, and Piping Industry",1,in_crosswalk,
"California Conference of Plumbing, Heating, and piping Industry",1,in_crosswalk,
California Conference of local Health Department Nutritionists,1,in_crosswalk,
California Conference of the Amalgamated Transportation,1,in_crosswalk,
California Conference of the Plumbing Heating and Piping Industry,1,in_crosswalk,
"California Conference of the Plumbing, Heating, and Piping",1,in_crosswalk,
"California Congress for Parents, Teachers, and Students, Inc",1,in_crosswalk,
California Congress of PTAs,1,in_crosswalk,
"California Congress of Parents, Teachers & Students, Inc",1,in_crosswalk,
"California Congress of Parents, Teachers & Students, Inc. (PTA)",1,in_crosswalk,
"California Congress of Parents, Teachers and Students (PTA)",1,in_crosswalk,
"California Congress of Parents, Teachers, & Students, Inc",1,in_crosswalk,
"California Congress of Parents, Teachers, And Students, Inc",1,in_crosswalk,
"California Congress of Parents, Teachers, and Students Inc. (PTA)",1,in_crosswalk,
"California Congress of Parents, Teachers, and Students, INC. (California PTA)",1,in_crosswalk,
"California Congress of Parents, Teachers, and Students, Inc. California",1,already_routed,narrative_text_mapping_to_orgs.csv
"California Congress of Parents, Teachers, and Students, Inc. California District Attorneys Association",1,already_routed,conjoined_text_mapping_to_orgs.csv
"California Congress of Parents, Teachers, and Students, SB Inc",1,in_crosswalk,
"California Congress of Parents, Teachers, and students",1,in_crosswalk,
California Connections Academy at Capistrano,1,in_crosswalk,
California Connections Academy at Central,1,in_crosswalk,
California Connections Academy at North Bay,1,in_crosswalk,
California Connections Academy at Ripon,1,in_crosswalk,
California Conservation Corps (CCC),1,in_crosswalk,
California Conservation Corps (Santa Maria),1,in_crosswalk,
California Consolidated Drum Band,1,in_crosswalk,
California Consortium Addiction Programs and Professionals,1,in_crosswalk,
California Consortium Of Addiction Programs And Professionals,1,in_crosswalk,
California Consortium for Urban Indian Health (CCUIH),1,in_crosswalk,
California Consortium for a Higher Performance Workplace,1,in_crosswalk,
California Consortium of Addicted Programs and Professionals,1,in_crosswalk,
California Consortium of Addiction Professionals and Programs,1,in_crosswalk,
California Consortium of Addiction Program and Professionals,1,in_crosswalk,
California Consortium of Addiction Program and Professionals writes,1,already_routed,narrative_text_mapping_to_orgs.csv
California Consortium of Addiction Programs & Professionals,1,in_crosswalk,
California Consortium of Addiction Programs and Professionals Mayor Todd Gloria,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Consortium of Addiction Programs and Professions,1,in_crosswalk,
California Consortium of Addiction Programs and Professions (CCAPP) in an,1,already_routed,narrative_text_mapping_to_orgs.csv
California Consortium of Addition Programs and Processionals,1,in_crosswalk,
California Consortium of Addition Programs and Professionals,1,in_crosswalk,
California Consortium of Chairs of Departments of Psychiatry,1,in_crosswalk,
California Consortium of Departments of Psychiatry,1,in_crosswalk,
California Consortium of Multidisciplinary Interview Centers and Teams,1,in_crosswalk,
California Consortium to Child Abuse,1,already_routed,org_names_partial.csv
"California Constitutional Revision Commission, League of California Cities",1,already_routed,conjoined_text_mapping_to_orgs.csv
California Construction,1,in_crosswalk,
California Construction & Independent Materials Association,1,in_crosswalk,
California Construction & Industrial Materials Associations,1,in_crosswalk,
California Construction & industrial Materials Association,1,in_crosswalk,
California Construction Industry and Materials Association,1,in_crosswalk,
"California Construction Trucking Association, California Tow",1,already_routed,conjoined_text_mapping_to_orgs.csv
California Construction and Industrial,1,in_crosswalk,
California Construction and Industrial Association,1,in_crosswalk,
California Construction and Industrial Minerals Association,1,in_crosswalk,
California Consumer Choice Coalition,1,in_crosswalk,
California Consumer Council,1,in_crosswalk,
California Consumer Federation of California,1,in_crosswalk,
California Consumers Alliance,1,in_crosswalk,
California Continuing Care Residents,1,in_crosswalk,
California Continuing Care Residents Association (CCCRA),1,in_crosswalk,
California Continuing Care Residents Association CALCRA,1,in_crosswalk,
California Continuing Care Residents Associations (CALCRA),1,in_crosswalk,
California Continuing Care Retirement Resident Association,1,in_crosswalk,
California Continuing Care Retirement Residents Association,1,in_crosswalk,
"California Contract Cities Association (CCCA), with an ′Oppose′ position",1,already_routed,narrative_text_mapping_to_orgs.csv
California Contract Cities Association Cities of Bellflower,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Contract Cities Association Cities of Carson,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Contract Cities Association Independent Cities Association League of California Cities Siskiyou League of Cities Southern California Association of Governments Association for Los Angeles Deputy Sheriffs,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Contract Cities Association are,1,already_routed,narrative_text_mapping_to_orgs.csv
"California Contract Cities Association, Cities",1,already_routed,conjoined_text_mapping_to_orgs.csv
"California Contract Cities Association, in opposition",1,in_crosswalk,
California Contract Cities association,1,in_crosswalk,
California Contract Guard's Association,1,in_crosswalk,
California Contract |City of Lake Forest |City of Scotts Valley,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Contract |City of Lakeport |City of Seal Beach,1,already_routed,conjoined_text_mapping_to_orgs.csv
"California Contractors Network, Inc",1,in_crosswalk,
California Contractors State License Board,1,in_crosswalk,
California Controller,1,in_crosswalk,
California Controller Betty Yee,1,in_crosswalk,
California Coordinating Body of the American Association of Diabetes Educators,1,in_crosswalk,
California Coroners Association,1,in_crosswalk,
California Corporate Reform Working Group (CalCORE),1,in_crosswalk,
California Corps of Nurse Practitioners,1,in_crosswalk,
California Correctional,1,in_crosswalk,
California Correctional Association,1,in_crosswalk,
California Correctional Health Care Services (Receiver's office),1,in_crosswalk,
California Correctional Institution (Tehachapi),1,in_crosswalk,
California Correctional Officers Association,1,in_crosswalk,
California Correctional Peace Officer Association (CCPOA),1,in_crosswalk,
California Correctional Peace Officer's,1,in_crosswalk,
California Correctional Peace Officers Asso,1,in_crosswalk,
California Correctional Peace Officers Assoc. [CCPOA],1,in_crosswalk,
California Correctional Peace Officers Association (BU 6: CCPOA),1,in_crosswalk,
California Correctional Peace Officers Association Benefit Trust Disability,1,in_crosswalk,
California Correctional Peace Officers Organization,1,in_crosswalk,
California Correctional Peace Officers of California,1,in_crosswalk,
California Correctional Peace Officers' Assoc,1,in_crosswalk,
California Correctional Peace OfficersCalifornia Attorneys for Association,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Correctional Peace OfficersCalifornia Attorneys for Association Criminal Justice,1,already_routed,conjoined_text_mapping_to_orgs.csv
California Correctional Peace Offices Association,1,in_crosswalk,
California Correctional Peace officers Association (CCPOA),1,in_crosswalk,
California Correctional Peach Officer's Association,1,in_crosswalk,
California Correctional Peach Officers Association,1,in_crosswalk,
California Correctional Supervisor's Organization (CCSO),1,in_crosswalk,
California Correctional Supervisors 1000,1,in_crosswalk,
"California Correctional Supervisors Organization (sponsor), Association of California State Supervisors",1,in_crosswalk,
California Correctional Supervisors' Organization (CCSO),1,in_crosswalk,
California Correctional peace Officers Association,1,in_crosswalk,
California Corrections Supervisors Organization (CCSO),1,in_crosswalk,
California Cosmetic Association,1,in_crosswalk,
California Cotton Ginners & Growers,1,in_crosswalk,
